latitude,longitude,event_type_code,event_type,data_id,fatalities,data_id
35.9327,64.5664,6,Remote violence,1594723,1,1594723
36.862,66.1665,6,Remote violence,1384861,12,1383869
34.079,70.5779,6,Remote violence,2780623,10,1384887
32.6357,62.4654,8,Strategic development,4211163,30,1724797
36.1044,65.4086,2,Battle-No change of territory,1384860,4,1384860
34.2118,69.0999,1,Battle-Government regains territory,4155199,23,1724663
34.7158,70.764,6,Remote violence,2770306,14,1368820
34.5612,68.9424,6,Remote violence,1385043,2,1385043
34.5292,69.1117,6,Remote violence,1594717,3,1594884
34.1034,70.2447,2,Battle-No change of territory,2772372,1,1385278
33.3362,68.9052,9,Violence against civilians,1385486,0,1385486
32.554,65.9925,1,Battle-Government regains territory,1385488,9,1385488
32.6396,65.9383,1,Battle-Government regains territory,1385501,8,1385501
34.6523,70.3002,2,Battle-No change of territory,1385502,7,1385502
33.3153,68.413,2,Battle-No change of territory,2772365,8,1383689
34.9692,71.2717,9,Violence against civilians,1385508,2,1602473
34.1377,69.2062,6,Remote violence,6996964,19,1620148
36.9674,70.9267,2,Battle-No change of territory,1602398,6,1602398
35.3565,64.5844,2,Battle-No change of territory,1594709,1,1594725
31.4106,65.8851,6,Remote violence,1385693,6,1385693
31.811,65.3068,2,Battle-No change of territory,1385696,9,1385696
36.7854,71.0907,2,Battle-No change of territory,6409436,19,1602455
31.7899,65.2621,2,Battle-No change of territory,1385709,8,1385709
34.6667,61.0667,9,Violence against civilians,1385694,3,1385694
37.0279,66.1282,2,Battle-No change of territory,4168048,18,1352855
35.9882,68.6353,2,Battle-No change of territory,1594705,4,1594705
33.4378,69.0277,9,Violence against civilians,1620116,1,1724805
33.8915,68.661,6,Remote violence,2778357,2,1620157
32.5901,65.775,6,Remote violence,1386130,2,1386130
33.3143,69.9015,9,Violence against civilians,1386447,1,1369901
34.5138,69.9911,2,Battle-No change of territory,1386452,0,1386452
34.5138,69.9911,6,Remote violence,1386453,0,1386452
34.5188,70.0126,6,Remote violence,1386454,2,1386454
34.7946,69.6793,8,Strategic development,2773550,5,1369360
31.79,64.6829,6,Remote violence,1386460,2,1632552
34.849,69.6548,2,Battle-No change of territory,1386653,2,1386653
36.683,69.1128,8,Strategic development,2773729,15,1620273
35.1167,69.3,8,Strategic development,2779772,0,1386662
34.0273,70.8163,6,Remote violence,1386663,2,1386663
36.0992,66.2082,6,Remote violence,2819502,2,1613135
35.0333,71.3581,9,Violence against civilians,1386831,2,1604638
34.8529,69.1706,7,Riots/Protests,1386856,0,1724782
34.2536,71.014,6,Remote violence,1386857,3,1386857
34.8357,65.317,3,Battle-Non-state actor overtakes territory,1594700,0,1594797
33.6457,62.2696,9,Violence against civilians,1386827,1,1684264
33.7445,69.4582,6,Remote violence,1386829,3,1636127
36.691,68.7965,8,Strategic development,4207698,1,1724819
33.5402,68.4732,6,Remote violence,1594692,2,1594692
34.9043,69.2101,2,Battle-No change of territory,1594693,1,1594693
32.4422,62.0625,6,Remote violence,1594694,0,1594694
36.7258,68.788,6,Remote violence,1387091,8,1387091
33.3363,68.5676,6,Remote violence,1387088,2,1387088
33.8483,68.831,6,Remote violence,1387263,4,1387263
37.0025,70.9066,8,Strategic development,1602397,3,1721053
34.2187,68.3054,6,Remote violence,1387270,12,1387270
33.2648,69.8219,6,Remote violence,1387277,2,1632692
33.4823,68.6855,6,Remote violence,1387282,4,1387282
31.79,64.6829,8,Strategic development,1387290,3,1632552
34.0997,68.8986,2,Battle-No change of territory,1387274,4,1387274
32.554,65.9925,2,Battle-No change of territory,1387495,11,1385488
34.156,68.7138,2,Battle-No change of territory,1387496,2,1387496
35.0734,69.3389,2,Battle-No change of territory,1387501,2,1387501
34.5606,69.488,2,Battle-No change of territory,4178825,5,1387504
33.8948,68.6579,2,Battle-No change of territory,1387506,1,1378620
34.7441,71.1545,2,Battle-No change of territory,2782033,15,1387508
34.087,68.7564,2,Battle-No change of territory,4228670,6,1387510
34.118,70.434,6,Remote violence,1387494,6,1387494
34.3209,68.8269,6,Remote violence,1387683,2,1387683
36.3798,69.3236,2,Battle-No change of territory,8866618,16,1378806
34.3421,68.7664,6,Remote violence,1387874,4,1387874
31.4572,61.4993,6,Remote violence,1387876,1,1640957
32.7911,65.4893,1,Battle-Government regains territory,1388021,15,1388021
32.6096,65.9238,1,Battle-Government regains territory,1388022,15,1388022
31.5076,62.7004,2,Battle-No change of territory,1388034,0,1372305
35.8462,64.5307,1,Battle-Government regains territory,1594678,11,1721043
36.7258,68.788,2,Battle-No change of territory,1388186,14,1387091
35.8092,64.8733,2,Battle-No change of territory,2776856,1,1388337
36.6755,68.8,6,Remote violence,1594674,6,1594674
34.8798,69.2006,6,Remote violence,1388348,2,1388348
36.6859,68.8199,6,Remote violence,1594675,6,1594675
36.2243,69.9873,2,Battle-No change of territory,1594677,0,1594677
34.0923,70.469,9,Violence against civilians,4248580,3,1724728
36.6755,68.8,8,Strategic development,1388344,0,1594674
36.6859,68.8199,8,Strategic development,1388353,0,1594675
35.9552,67.2692,2,Battle-No change of territory,5609660,11,1370096
31.5939,64.3383,6,Remote violence,7022932,45,1374879
35.0826,69.24,2,Battle-No change of territory,1388657,5,1388657
36.0267,70.9415,6,Remote violence,11216445,42,1671049
37.189,68.9364,8,Strategic development,1388912,4,1724804
33.6425,69.2901,6,Remote violence,1389074,0,1389074
33.5974,69.2259,8,Strategic development,2813944,1,1721272
32.6857,68.238,2,Battle-No change of territory,2814113,5,1389480
34.9694,65.6218,2,Battle-No change of territory,4174282,14,1389484
34.5249,70.2827,2,Battle-No change of territory,2806249,10,1389487
33.2045,68.9232,2,Battle-No change of territory,1620112,7,1620112
32.9411,69.18,8,Strategic development,1389495,3,1724677
36.691,68.7965,9,Violence against civilians,1389677,2,1724819
33.9447,61.8461,8,Strategic development,1389679,0,1379639
35.9483,66.4213,9,Violence against civilians,1389693,1,1640948
35.0098,71.1076,6,Remote violence,1389880,2,1389880
31.3918,64.319,1,Battle-Government regains territory,1594652,10,1724713
34.087,68.7564,6,Remote violence,2785787,3,1387510
33.6403,69.8167,1,Battle-Government regains territory,4179279,262,1620304
30.1833,66.1,8,Strategic development,1390064,10,1368843
33.3753,69.4089,6,Remote violence,2789816,10,1671187
32.5099,68.856,3,Battle-Non-state actor overtakes territory,1390053,225,1613164
37.0135,68.4476,6,Remote violence,7014219,39,1636262
31.9698,66.0442,2,Battle-No change of territory,1390252,23,1390252
36.9529,65.1238,2,Battle-No change of territory,1390469,1,1349174
33.4666,68.65,9,Violence against civilians,1390472,5,1375630
33.202,69.5152,2,Battle-No change of territory,2783166,12,1376314
37.5275,65.7583,1,Battle-Government regains territory,1390857,8,1613124
35.9694,65.801,1,Battle-Government regains territory,2783100,4,1380287
36.2174,66.1089,1,Battle-Government regains territory,1390876,0,1390876
34.4349,68.8085,2,Battle-No change of territory,1391066,1,1391066
35.7258,63.7882,5,Non-violent transfer of territory,1391073,0,1671131
32.2632,60.8944,2,Battle-No change of territory,1391083,5,1391083
36.7099,69.1053,2,Battle-No change of territory,1391074,36,1391074
37.5275,65.7583,3,Battle-Non-state actor overtakes territory,1391076,0,1613124
36.7287,66.5732,6,Remote violence,1391280,0,1391280
36.6692,66.5283,2,Battle-No change of territory,1391274,8,1384151
31.9696,67.38,6,Remote violence,4221157,8,1391450
31.7503,64.5005,2,Battle-No change of territory,1391587,7,1391587
34.5717,70.5886,2,Battle-No change of territory,2804991,4,1613081
34.0621,70.6075,6,Remote violence,1391808,45,1391808
34.0622,70.6075,6,Remote violence,1391809,23,1391809
35.9694,65.801,5,Non-violent transfer of territory,1391811,0,1380287
34.3667,69.2167,2,Battle-No change of territory,11216850,22,1391812
31.9149,67.6401,2,Battle-No change of territory,10174035,79,1368150
33.4666,68.65,8,Strategic development,1392005,0,1375630
34.3701,70.5374,2,Battle-No change of territory,1392241,2,1352423
34.2245,70.303,2,Battle-No change of territory,1392247,2,1392247
34.311,70.7133,2,Battle-No change of territory,5652223,11,1383860
36.6676,65.7529,6,Remote violence,8447951,20,1724731
33.8816,68.6317,6,Remote violence,1392246,0,1367633
35.7258,63.7882,1,Battle-Government regains territory,1392436,59,1671131
33.9335,68.3913,6,Remote violence,5600217,19,1350445
36.2224,69.1504,8,Strategic development,1723002,0,1602465
36.9882,66.8207,9,Violence against civilians,1392652,5,1578655
36.0267,70.9415,1,Battle-Government regains territory,1602390,8,1671049
35.7258,63.7882,3,Battle-Non-state actor overtakes territory,1392660,16,1671131
34.4516,70.4589,9,Violence against civilians,1392897,2,1640996
36.6746,68.9421,2,Battle-No change of territory,1393108,4,1393108
32.5345,68.5738,6,Remote violence,1393106,2,1393106
34.3667,69.2167,6,Remote violence,4212415,11,1391812
33.6403,69.8167,3,Battle-Non-state actor overtakes territory,4182913,47,1620304
35.9175,65.1303,2,Battle-No change of territory,1393520,2,1393520
32.3872,62.0149,6,Remote violence,1393546,1,1393546
34.3426,61.7467,2,Battle-No change of territory,2792759,4,1632699
31.5407,65.3336,2,Battle-No change of territory,1393547,9,1393547
37.1729,68.9872,2,Battle-No change of territory,2826798,5,1393746
34.2001,70.2781,8,Strategic development,1393762,0,1724758
33.3283,68.2686,6,Remote violence,1393761,5,1393761
32.0728,64.8359,9,Violence against civilians,1393936,0,1724740
34.5188,70.0126,2,Battle-No change of territory,1393940,0,1386454
33.5842,69.8715,6,Remote violence,1393943,1,1393943
35.9694,65.801,9,Violence against civilians,5577061,66,1380287
30.3149,63.4752,8,Strategic development,1394295,0,1684328
32.566,65.0828,2,Battle-No change of territory,1394297,9,1394297
36.9925,66.2965,2,Battle-No change of territory,1394317,4,1356770
33.6863,69.7966,6,Remote violence,1394330,3,1394330
32.0849,66.0004,9,Violence against civilians,1394334,0,1724705
30.2842,62.0448,2,Battle-No change of territory,1394298,4,1394298
34.5728,69.1026,6,Remote violence,1594585,3,1594585
31.9031,65.5242,2,Battle-No change of territory,2795053,5,1394523
31.5166,65.1717,2,Battle-No change of territory,4227903,6,1394534
33.4666,68.65,6,Remote violence,1394503,4,1375630
36.7574,66.5092,6,Remote violence,1394729,2,1356116
32.2557,67.6861,6,Remote violence,1394739,1,1394739
34.1235,68.6284,6,Remote violence,1394907,0,1394907
32.6556,65.9034,2,Battle-No change of territory,1394933,6,1394933
33.9213,68.961,2,Battle-No change of territory,1394930,5,1394930
36.8591,66.1385,2,Battle-No change of territory,1395115,17,1395115
32.7933,69.0866,1,Battle-Government regains territory,1594579,60,1724813
33.189,68.7502,2,Battle-No change of territory,1395312,1,1395312
35.9446,68.7151,1,Battle-Government regains territory,1594575,0,1724675
35.9213,64.7841,8,Strategic development,1395319,0,1724718
35.7258,63.7894,2,Battle-No change of territory,15635807,138,1395499
30.1833,66.1,6,Remote violence,1395509,0,1368843
34.0923,70.469,4,Headquarters or base established,2823049,0,1724728
35.5891,68.9009,1,Battle-Government regains territory,1395715,3,1395715
36.2266,69.5744,6,Remote violence,1395707,4,1395707
33.5212,64.4212,1,Battle-Government regains territory,1395892,10,1721170
33.5212,64.4212,7,Riots/Protests,1395893,0,1721170
36.729,68.857,5,Non-violent transfer of territory,1396100,0,1724769
35.3821,64.7566,1,Battle-Government regains territory,1594564,0,1684224
36.0267,70.9415,9,Violence against civilians,1602371,3,1671049
36.6676,65.7529,9,Violence against civilians,2824495,6,1724731
32.1082,61.3779,6,Remote violence,1396277,7,1724699
33.0519,68.65,8,Strategic development,1396282,6,1348962
36.1201,68.6819,1,Battle-Government regains territory,1396267,50,1724569
36.7851,66.9983,2,Battle-No change of territory,1594559,1,1594559
36.6648,68.8827,6,Remote violence,4226753,6,1396475
34.5006,69.1233,2,Battle-No change of territory,1396482,36,1396482
34.118,70.434,2,Battle-No change of territory,1396466,13,1387494
36.3749,64.8794,6,Remote violence,1396469,24,1396469
35.3782,64.7746,6,Remote violence,1396473,24,1396473
35.3682,64.7979,6,Remote violence,1396481,24,1396481
36.7428,68.8715,6,Remote violence,1396657,3,1396657
36.2266,69.5744,2,Battle-No change of territory,2793800,7,1395707
36.7725,68.9068,6,Remote violence,4225672,14,1396670
34.977,69.1646,6,Remote violence,1396680,5,1396680
36.6941,68.917,6,Remote violence,1396697,4,1396697
33.5212,64.4212,3,Battle-Non-state actor overtakes territory,1396700,46,1721170
33.5212,64.4212,9,Violence against civilians,1396701,4,1721170
35.8069,67.2892,2,Battle-No change of territory,3017264,5,1620110
35.0397,69.0069,6,Remote violence,2795071,3,1382902
34.3151,68.8684,9,Violence against civilians,1396886,8,1396886
36.6155,69.3395,2,Battle-No change of territory,1396888,1,1604677
33.6896,64.8531,6,Remote violence,1396914,5,1613134
36.7341,69.5336,6,Remote violence,2821174,5,1724651
36.683,69.1128,1,Battle-Government regains territory,4214478,31,1620273
33.2918,68.4169,2,Battle-No change of territory,1397311,6,1397311
34.4238,70.3428,2,Battle-No change of territory,2832818,4,1397312
34.2104,70.6552,2,Battle-No change of territory,1397313,8,1397313
36.6648,68.8827,2,Battle-No change of territory,7059742,15,1396475
34.2397,70.3397,2,Battle-No change of territory,1397343,8,1397343
34.4671,70.4408,2,Battle-No change of territory,1397344,8,1368845
32.2077,65.9936,9,Violence against civilians,1397574,23,1397574
31.1752,62.0645,6,Remote violence,2795941,4,1397779
34.5992,68.1466,2,Battle-No change of territory,1397812,4,1384431
33.0652,68.3251,2,Battle-No change of territory,2795743,10,1397772
32.9301,66.2627,2,Battle-No change of territory,1397781,6,1397781
32.6747,65.8966,2,Battle-No change of territory,1397807,5,1370302
33.1234,68.3252,2,Battle-No change of territory,2795803,10,1397808
37.1904,68.6113,6,Remote violence,1397813,4,1578657
34.5628,61.3231,2,Battle-No change of territory,1397972,3,1397972
36.8457,68.7484,6,Remote violence,1397974,2,1397974
35.7506,63.949,2,Battle-No change of territory,1397976,6,1397976
36.7053,68.9085,2,Battle-No change of territory,1397977,3,1397977
34.6539,61.1978,9,Violence against civilians,1398171,3,1346835
33.9443,68.9322,2,Battle-No change of territory,1398185,1,1398185
33.2764,67.3603,6,Remote violence,1398187,4,1398187
34.4018,69.5041,6,Remote violence,2797210,9,1724624
35.9946,65.178,2,Battle-No change of territory,2818925,10,1398370
34.6833,68.9833,6,Remote violence,2797575,4,1398520
35.248,63.0044,8,Strategic development,1398518,0,1640965
34.0877,70.2379,2,Battle-No change of territory,1398683,10,1398683
36.2224,69.1504,6,Remote violence,1398863,4,1602465
37.3977,69.8146,7,Riots/Protests,1398864,0,1671201
34.2122,62.2124,9,Violence against civilians,1398867,3,1620262
34.4018,69.5041,2,Battle-No change of territory,2797910,9,1724624
34.2341,70.9124,2,Battle-No change of territory,1399037,2,1370100
36.7099,69.1053,6,Remote violence,1399038,5,1391074
34.9588,71.0908,6,Remote violence,1399048,12,1399048
34.7539,70.1027,2,Battle-No change of territory,2821987,5,1399190
36.709,67.1109,1,Battle-Government regains territory,3188910,21,1721032
34.6477,70.379,6,Remote violence,1399384,2,1399384
34.0608,70.4542,2,Battle-No change of territory,1399398,15,1620200
36.6576,66.4396,6,Remote violence,1399385,4,1350187
34.5876,70.6289,6,Remote violence,1399716,2,1399716
34.0086,69.1997,2,Battle-No change of territory,4208465,11,1399908
34.0605,68.5342,2,Battle-No change of territory,2821442,9,1381580
33.179,68.7328,2,Battle-No change of territory,1399921,2,1399921
33.8168,69.632,8,Strategic development,1722999,0,1620189
31.6547,65.6494,2,Battle-No change of territory,15639595,72,1365049
34.1203,69.1393,6,Remote violence,4222441,10,1632609
36.5211,68.8998,9,Violence against civilians,1400304,3,1351575
34.1732,69.641,9,Violence against civilians,1400306,1,1371724
32.6232,65.4579,8,Strategic development,1722997,1,1724585
36.683,69.1128,9,Violence against civilians,2800837,8,1620273
34.5578,70.4769,6,Remote violence,1400512,0,1400512
32.1424,61.4469,2,Battle-No change of territory,1400536,5,1400536
34.3722,63.1984,2,Battle-No change of territory,1400748,5,1400748
34.6131,69.8984,2,Battle-No change of territory,1400749,2,1400749
35.3129,69.5152,2,Battle-No change of territory,1400750,0,1400750
36.9666,67.0574,2,Battle-No change of territory,1400763,1,1400763
36.729,68.857,9,Violence against civilians,2832860,2,1724769
34.0877,70.2379,6,Remote violence,1400998,3,1398683
36.6782,66.8033,9,Violence against civilians,1401003,13,1721065
33.282,68.4566,2,Battle-No change of territory,4258302,8,1401006
34.2449,69.9968,2,Battle-No change of territory,1401008,5,1401008
34.2682,70.0414,6,Remote violence,1401013,0,1401013
34.0648,70.6308,6,Remote violence,1401023,5,1401023
33.2412,69.8297,9,Violence against civilians,1401024,1,1401024
34.1199,70.214,6,Remote violence,1401025,3,1401025
34.2682,70.0414,9,Violence against civilians,1401014,2,1401013
35.9538,65.2942,9,Violence against civilians,1401202,10,1401202
32.6667,66,6,Remote violence,1401214,10,1401214
32.7469,69.3033,6,Remote violence,1401210,5,1401210
37.0279,66.1282,6,Remote violence,1401403,3,1352855
34.1199,70.214,8,Strategic development,1401562,0,1401025
36.7564,66.8972,6,Remote violence,2825984,4,1724667
32.1644,63.4268,6,Remote violence,1401906,2,1401906
35.9202,64.7809,9,Violence against civilians,2812086,4,1684285
35.6335,69.2602,2,Battle-No change of territory,2832851,6,1402346
34.1034,70.2447,1,Battle-Government regains territory,4208629,44,1385278
34.1377,69.2062,9,Violence against civilians,1402482,2,1620148
33.7811,69.4863,6,Remote violence,1402669,2,1402669
37.3841,69.4529,1,Battle-Government regains territory,1402648,10,1724612
35.9774,65.3783,1,Battle-Government regains territory,2818751,23,1724824
37.0659,69.4213,1,Battle-Government regains territory,1594482,9,1632746
30.9667,61.8833,9,Violence against civilians,4263054,3,1724761
34.2774,70.3618,1,Battle-Government regains territory,1403048,0,1724756
35.3333,67.5,6,Remote violence,1403054,4,1684352
34.2001,70.2781,1,Battle-Government regains territory,1403058,0,1724758
33.24,68.8663,6,Remote violence,1403404,2,1347621
32.2414,62.9494,2,Battle-No change of territory,4272048,13,1602522
35.9552,67.2692,1,Battle-Government regains territory,2997936,1,1370096
35.7258,63.7882,6,Remote violence,1403562,10,1671131
34.1034,70.2447,3,Battle-Non-state actor overtakes territory,2807649,12,1385278
34.4094,69.1573,6,Remote violence,1403901,7,1578647
37.2216,69.4975,6,Remote violence,1403903,8,1724832
35.9552,67.2692,6,Remote violence,1403902,6,1370096
37.2662,70.8215,2,Battle-No change of territory,3204649,8,1602452
33.4362,70.0671,6,Remote violence,8456345,18,1724711
34.356,68.8036,9,Violence against civilians,1404308,1,1721096
34.1929,70.799,9,Violence against civilians,1404315,3,1404315
31.9696,67.38,2,Battle-No change of territory,7073666,26,1391450
34.2944,69.8166,8,Strategic development,1404510,4,1724750
34.3016,62.2465,2,Battle-No change of territory,4265716,4,1404512
35.1167,69.3,2,Battle-No change of territory,1404517,1,1386662
33.5669,68.7019,6,Remote violence,1404526,2,1355012
36.9194,65.0649,2,Battle-No change of territory,1405261,5,1405261
31.0058,66.4,9,Violence against civilians,2832827,4,1724792
33.1003,68.3116,8,Strategic development,1406237,5,1671113
34.4153,70.2785,6,Remote violence,1406240,2,1406240
37.0813,69.173,6,Remote violence,1406755,7,1406755
33.7853,63.2474,8,Strategic development,1406960,4,1358117
34.4787,70.3622,2,Battle-No change of territory,1406958,2,1406958
36.729,68.857,1,Battle-Government regains territory,4276463,39,1724769
34.2187,68.3054,2,Battle-No change of territory,1407617,21,1387270
36.7896,68.8472,2,Battle-No change of territory,1408185,5,1408185
34.9168,70.0952,3,Battle-Non-state actor overtakes territory,1408566,13,1724648
32.2174,67.5673,8,Strategic development,1408762,1,1721179
35.9202,64.7809,1,Battle-Government regains territory,1408953,7,1684285
37.0135,68.4476,1,Battle-Government regains territory,2818471,17,1636262
34.5129,70.5647,2,Battle-No change of territory,4258264,23,1371117
33.3055,69.5538,2,Battle-No change of territory,1409536,2,1409536
33.803,69.8167,2,Battle-No change of territory,1409718,20,1373129
31.7333,65.1333,8,Strategic development,2820282,19,1724791
36.5166,70.7952,2,Battle-No change of territory,3204685,0,1602344
33.803,69.8167,6,Remote violence,1409719,7,1373129
34.9864,68.7083,6,Remote violence,1409724,2,1351311
33.4948,70.0061,6,Remote violence,2833613,4,1409731
34.4432,70.6565,7,Riots/Protests,2841855,0,1632713
37.1656,67.7719,2,Battle-No change of territory,2822132,21,1410172
35.5635,67.8351,3,Battle-Non-state actor overtakes territory,2820499,13,1684338
36.5295,71.3441,1,Battle-Government regains territory,1602342,10,1724830
34.4432,70.6565,2,Battle-No change of territory,2842620,3,1632713
34.547,70.2444,1,Battle-Government regains territory,1410744,12,1684348
32.8075,67.7749,2,Battle-No change of territory,1410745,4,1410745
32.3997,68.1286,2,Battle-No change of territory,1410751,4,1410751
31.6323,64.2645,8,Strategic development,1594429,0,1724605
36.5295,71.3441,6,Remote violence,3204663,33,1724830
37.0272,69.2419,2,Battle-No change of territory,1411106,10,1411106
37.0135,68.4476,3,Battle-Non-state actor overtakes territory,1411250,10,1636262
34.1233,71.0937,6,Remote violence,1411251,10,1620248
32.9833,67.9667,8,Strategic development,1411402,12,1684330
35.9579,64.7459,2,Battle-No change of territory,2847452,3,1411563
37.3451,69.5338,1,Battle-Government regains territory,2837201,10,1632667
36.038,69.2489,6,Remote violence,2824282,6,1411575
32.1086,64.618,2,Battle-No change of territory,1411750,8,1411750
33.5317,70.0214,2,Battle-No change of territory,1411946,5,1721037
34.2774,70.3618,3,Battle-Non-state actor overtakes territory,2824111,39,1724756
37.0011,65.2239,2,Battle-No change of territory,1412169,4,1412169
35.7657,64.8528,2,Battle-No change of territory,4250439,15,1412333
34.6539,61.1978,2,Battle-No change of territory,1412340,1,1346835
35.1831,67.6796,2,Battle-No change of territory,1412346,1,1412346
34.9789,69.5724,3,Battle-Non-state actor overtakes territory,1412706,10,1724748
36.5295,71.3441,3,Battle-Non-state actor overtakes territory,1602321,16,1724830
36.709,67.1109,8,Strategic development,1594411,0,1721032
31.8033,66.3242,6,Remote violence,6017153,15,1258113
35.8372,64.5259,2,Battle-No change of territory,1413363,9,1413363
36.038,69.2489,2,Battle-No change of territory,4255398,7,1411575
32.4779,67.1105,2,Battle-No change of territory,2837643,22,1413606
33.118,69.0156,9,Violence against civilians,1413612,2,1632738
34.3685,70.3719,6,Remote violence,1414852,4,1620129
31.5211,64.1176,1,Battle-Government regains territory,2851192,0,1355227
32.3823,66.3382,3,Battle-Non-state actor overtakes territory,1415070,20,1724775
33.9953,69.0227,9,Violence against civilians,2835233,6,1724680
32.7631,68.3972,6,Remote violence,5673432,11,1671194
36.0922,66.8585,2,Battle-No change of territory,1416333,11,1416333
34.2508,70.8054,8,Strategic development,1416341,1,1372961
32.4269,65.6371,1,Battle-Government regains territory,2833115,10,1721202
33.7853,63.2474,6,Remote violence,1417149,2,1358117
31.9149,67.6401,6,Remote violence,2835198,49,1368150
33.2816,69.5853,2,Battle-No change of territory,1417988,7,1365451
31.5938,64.3716,1,Battle-Government regains territory,2847859,40,1724781
34.2699,69.7132,6,Remote violence,2851644,7,1418184
33.3055,69.5538,6,Remote violence,1418215,9,1409536
33.2816,69.5853,1,Battle-Government regains territory,1418191,3,1365451
37.4212,70.6563,6,Remote violence,1602316,1,1684353
34.6714,70.2094,1,Battle-Government regains territory,1418331,0,1721092
34.2242,69.1699,2,Battle-No change of territory,1418497,3,1418497
34.1559,70.1542,2,Battle-No change of territory,1418672,18,1418672
34.1559,70.1542,6,Remote violence,1418673,2,1418672
31.511,64.3293,6,Remote violence,1418674,4,1418674
33.3444,68.438,2,Battle-No change of territory,1418675,1,1418675
33.317,62.1779,2,Battle-No change of territory,1594375,2,1594375
37.3643,69.5589,6,Remote violence,1418686,5,1418686
34.5717,70.5886,9,Violence against civilians,1594373,3,1613081
34.4238,70.3428,6,Remote violence,1419059,2,1397312
31.8928,65.4677,2,Battle-No change of territory,1419089,31,1419089
35.893,64.8258,8,Strategic development,1594368,0,1594368
35.5216,63.3704,2,Battle-No change of territory,1419233,5,1419233
35.9544,64.9138,2,Battle-No change of territory,1419234,1,1419234
34.7772,69.6667,2,Battle-No change of territory,5694059,10,1419409
32.4937,62.1517,2,Battle-No change of territory,1419414,8,1419414
35.893,64.8258,2,Battle-No change of territory,1594366,1,1594368
33.7127,68.8929,6,Remote violence,1419621,2,1419621
35.7121,65.2258,6,Remote violence,1419787,12,1724754
34.3779,71.0229,6,Remote violence,1419993,0,1419993
34.4022,71.0217,6,Remote violence,1419995,0,1419995
34.2675,71.115,6,Remote violence,2846445,8,1419996
32.0728,64.8359,3,Battle-Non-state actor overtakes territory,2856304,22,1724740
34.6794,70.329,6,Remote violence,1420356,10,1420356
36.6612,66.5118,6,Remote violence,1420357,2,1351999
32.0608,67.0788,2,Battle-No change of territory,1420360,9,1420360
32.7086,65.8637,2,Battle-No change of territory,2840904,15,1420361
37.1656,67.7719,6,Remote violence,1420724,1,1410172
33.466,69.1579,2,Battle-No change of territory,1420727,3,1420727
35.6149,69.4652,2,Battle-No change of territory,1420734,12,1420734
34.4787,70.3622,9,Violence against civilians,1420916,2,1406958
35.6875,64.2932,7,Riots/Protests,1594359,5,1724770
36.0622,65.652,9,Violence against civilians,1421086,3,1421086
34.3362,70.4589,2,Battle-No change of territory,1421330,1,1421330
37.0037,66.6896,9,Violence against civilians,1421323,1,1724570
36.7082,68.8004,2,Battle-No change of territory,1594353,4,1594353
36.605,68.901,2,Battle-No change of territory,1421527,3,1421527
34.3362,70.4589,6,Remote violence,1421733,0,1421330
31.7066,64.3776,6,Remote violence,1421734,1,1421734
34.3697,63.1764,9,Violence against civilians,1421739,0,1671236
33.8415,68.6145,6,Remote violence,1421729,4,1421729
32.2522,63.8531,8,Strategic development,2852999,0,1373325
31.6799,64.2312,2,Battle-No change of territory,1594350,0,1594818
34.8054,70.1031,2,Battle-No change of territory,1421932,1,1421932
31.5939,64.3383,9,Violence against civilians,1422331,1,1374879
34.2553,70.8657,9,Violence against civilians,1422339,3,1671243
34.4787,70.3622,6,Remote violence,1422333,3,1406958
32.0156,67.1167,2,Battle-No change of territory,1422337,8,1422337
36.6708,68.8437,6,Remote violence,2847992,10,1422563
32.1615,65.3812,6,Remote violence,4268178,80,1422569
34.4153,70.2785,2,Battle-No change of territory,1422580,4,1406240
35.9024,68.4874,6,Remote violence,1422559,10,1721041
36.9194,65.0649,9,Violence against civilians,1422809,0,1405261
33.685,69.4484,2,Battle-No change of territory,1423038,1,1620274
33.3444,62.2695,2,Battle-No change of territory,1423313,4,1423313
37.1166,69.0426,2,Battle-No change of territory,1423492,8,1423492
34.1087,70.6668,2,Battle-No change of territory,1423495,9,1423495
34.089,70.6914,2,Battle-No change of territory,1423497,12,1423497
32.9003,68.7963,2,Battle-No change of territory,2858664,6,1258151
37.1166,69.0426,6,Remote violence,1423694,6,1423492
36.0666,68.5902,6,Remote violence,1594342,3,1640968
37.1724,68.8922,6,Remote violence,1423699,6,1423699
35.0467,69.2919,6,Remote violence,1423709,0,1423709
33.9539,68.9833,2,Battle-No change of territory,1423712,5,1384427
35.9579,64.7459,6,Remote violence,2859975,11,1411563
37.3841,69.4529,6,Remote violence,2849142,19,1724612
34.7512,70.312,2,Battle-No change of territory,1423892,6,1423892
34.1973,70.2798,6,Remote violence,1423899,2,1423899
34.2634,70.944,6,Remote violence,1424033,6,1424033
35.5537,63.3333,2,Battle-No change of territory,1594336,0,1594336
34.9874,63.1289,1,Battle-Government regains territory,1424043,5,1721261
34.3582,70.7626,6,Remote violence,1424226,1,1424226
34.239,70.3216,6,Remote violence,1424644,2,1424644
34.7038,70.1537,8,Strategic development,1424625,0,1640910
34.6714,70.2094,3,Battle-Non-state actor overtakes territory,1424639,2,1721092
35.9024,68.4874,1,Battle-Government regains territory,1424866,4,1721041
35.8069,67.2892,3,Battle-Non-state actor overtakes territory,1424879,5,1620110
34.92,68.04,2,Battle-No change of territory,1425086,5,1425086
