latitude,longitude,data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
32.7076,69.2784,CON1955143,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktika,Barmal,0,Barmal,32.7076,69.2784,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 9, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Barmal district, Paktika province. 1 militant was killed and 3 were injured.",1
32.6542,62.1043,CON1955145,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Khak-e Safid,0,Khak-e Safid,32.6542,62.1043,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 9, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Khak-e Safid district, Farah province. 11 militants were killed and 6 were injured.",11
32.0728,64.8359,CON1955146,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Sangin,0,Sangin,32.0728,64.8359,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 9, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Sangin district, Helmand province. 2 militants were killed, 1 was injured and 10 mines, 4 positions, and 40kgs of explosive materials were destroyed.",2
32.6268,65.8733,CON1955147,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 9, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in the Chashmah-ye Miran area of Tarinkot city Urozgan province. 4 militants were killed.",4
33.56,68.3,CON1955148,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Khugiani,0,Khugiani,33.56,68.3,2,Associated Press International,International,"On 08-November-2018, 8 Afghan Policemen were killed by Taliban militants in the Khugyani district, Ghazni province. The militants seized weapons and ammunition in the attacks.",8
34.3956,68.8662,CON1955149,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Wardak,Maidan Shar,0,Maidan Shar,34.3956,68.8662,3,Associated Press International,International,"On 08-November-2018, 5 Afghan Police were killed and 3 wounded by Taliban militants in central Wardak Province.",5
32.3745,62.1164,CON1955150,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,1,Pajhwok Afghan News English,National,"On 08-November-2018, 8 Afghan Police were killed by Taliban militants in Farah city. The militants seized a check post in the attack.",8
37.0135,68.4476,CON1955152,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-) Afghan Local Police,0,1,12,Southern Asia,Afghanistan,Kunduz,Qalay i Zal,0,Qalay i Zal,37.0135,68.4476,2,Pajhwok Afghan News English,National,"On 08-November-2018, 9 Afghan Local Police were killed and 10 others wounded in attacks by Taliban militants in the Qalay i Zal district of Kunduz province.",9
32.4457,64.7449,CON1988117,2018 November,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),0,3,13,Southern Asia,Afghanistan,Helmand,Musa Qala,0,Musa Qala,32.4457,64.7449,2,BBC Monitoring; Radio Bost,Subnational,"On 08-November-2018, 2 unidentified armed militants and 1 Afghan Policeman were killed in clashes in the Musa Qala district of Helmand province.",2
33.3246,68.4407,CON1955153,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Miray,33.3246,68.4407,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 10, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban militants in Waghaz and Andar districts, Ghazni province. 16 militants were killed (coded across 2 events) and 6 were injured.",8
33.9692,68.9447,CON1955154,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Logar,Baraki Barak,0,Baraki Barak,33.9692,68.9447,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 10, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Baraki Barak district, Logar province. 4 militants were killed.",4
32.5099,68.856,CON1955155,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktika,Gomal,0,Gomal,32.5099,68.856,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 10, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Gomal district, Paktika province. 2 militants were killed and 1 vehicle was destroyed.",2
32.3008,65.0964,CON1955156,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Kajaki,0,Kajaki,32.3008,65.0964,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 10, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Kajaki and Nawa-a-Barakzayi districts, Helmand province. 16 militants were killed (coded across 2 events), 3 were injured, and 10 mines were neutralized.",8
34.2409,70.1827,CON1955157,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Khogyani,0,Kaga,34.2409,70.1827,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 10, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Khogyani district, Nangarhar province. 3 militants were killed.",3
31.3918,64.319,CON1955158,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Nawa-e Barakzayi,0,Nawa-e Barakzayi,31.3918,64.319,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 10, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Kajaki and Nawa-a-Barakzayi districts, Helmand province. 16 militants were killed (coded across 2 events), 3 were injured, and 10 mines were neutralized.",8
33.4091,68.212,CON1955159,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Waghaz,0,Waghaz,33.4091,68.212,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 10, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban militants in Waghaz and Andar districts, Ghazni province. 16 militants were killed (coded across 2 events) and 6 were injured.",8
37.0659,69.4213,CON1955160,2018 November,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Takhar,Khwaja Ghar,0,Khwaja Ghar,37.0659,69.4213,2,Associated Press International,International,"On 09-November-2018, 10 Afghan soldiers and 7 Afghan Police were killed and 12 soldiers and multiple militants were wounded in clashes in the Khwaja Ghar district of Takhar province.",17
34.0566,70.8261,CON1955161,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-),Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Nazyan,0,Nazyan,34.0566,70.8261,3,Bakhtar News Agency,National,"On 09-November-2018, multiple Taliban and/or Islamic State militants were injured in operations conducted by Afghan Military and Police Forces in Nazyan district, Nangarhar province.",0
32.1643,63.4268,CON1955164,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Nimruz,Delaram,0,Delaram,32.1643,63.4268,2,Pajhwok Afghan News English,National,"On 09-November-2018, it was reported that 1 Afghan Policeman was killed and 1 was wounded by Taliban militants in the Delaram district, Nimruz province.",1
32.6268,65.8733,CON1988118,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),0,3,13,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,BBC Monitoring; Radio Bost,Subnational,"On 09-November-2018, it was reported that 3 unidentified armed militants were killed and 10 others wounded in clashes with Afghan Military Forces in Tatinkot city, Urozgan province.",3
31.3918,64.319,CON1988120,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Nawa-e Barakzayi,0,Nawa-e Barakzayi,31.3918,64.319,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 11, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Nawa-e Barakzayi and Sangin districts, Helmand province. 3 militants were killed (coded across 2 events), 7 were injured, and 3 hideouts and 7 mines were destroyed.",2
32.0728,64.8359,CON1988121,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Helmand,Sangin,0,Sangin,32.0728,64.8359,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 11, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Nawa-e Barakzayi and Sangin districts, Helmand province. 3 militants were killed (coded across 2 events), 7 were injured, and 3 hideouts and 7 mines were destroyed.",1
34.0004,68.7135,CON1988122,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Wardak,Saydabad,0,Saydabad,34.0004,68.7135,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 11, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Saydabad district, Wardak Province. 17 militants were killed and 11 were injured.",17
36.5033,69.652,CON1988129,2018 November,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Takhar,Namak Ab,0,Namak Ab,36.5033,69.652,2,BBC Monitoring; Noor TV,Subnational,"On 10-November-2018, it was reported that 1 Taliban commander was killed and 1 PK machinegun and a AK-47 rifle were seized in operations conducted by Afghan Police Force in the Namak Ab district of Takhar province.",1
32.928,65.4813,CON1988130,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),0,3,13,Southern Asia,Afghanistan,Urozgan,Shahidi Hassas,0,Shahidi Hassas,32.928,65.4813,2,BBC Monitoring; Paiwastoon Ghag,Subnational,"On 10-November-2018, it was reported that 13 unidentified armed militants were killed and 20 others were wounded in clashes with Afghan Military Forces in the Shahidi Hassas (Charchino) district of Urozgan province.",13
36.9194,65.0649,CON1988131,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Faryab,Qurghan,0,Qurghan,36.9194,65.0649,2,Pajhwok Afghan News English,National,"On 10-November-2018, 1 Afghan Policeman was killed and 2 others were wounded in clashes with Taliban militants in the Yaga Lenga area of Qurghan district, Faryab province.",1
36.2224,69.1504,CON1988132,2018 November,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Baghlan,Burka,0,Burka,36.2224,69.1504,2,Xinhua General News Service,International,"On 10-November-2018, 12 Afghan soldiers and civilians were killed in an attack by Taliban militants in the Falul area Burka district, Baghlan province.",12
33.3246,68.4407,CON1988133,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Miray,33.3246,68.4407,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 12, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Malistan, Andar, and Dih Yak districts, Ghazni province. 19 militants were killed (coded across 3 events), 2 were injured, and a vehicle was destroyed.",6
33.5223,68.6264,CON1988134,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Dih Yak,0,Ramak,33.5223,68.6264,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 12, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Malistan, Andar, and Dih Yak districts, Ghazni province. 19 militants were killed (coded across 3 events), 2 were injured, and a vehicle was destroyed.",6
33.301,67.1704,CON1988135,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Malistan,0,Malistan,33.301,67.1704,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 12, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Malistan, Andar, and Dih Yak districts, Ghazni province. 19 militants were killed (coded across 3 events), 2 were injured, and a vehicle was destroyed.",7
34.356,68.8036,CON1988136,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Wardak,Nirkh,0,Kan-e Ezzat,34.356,68.8036,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 12, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban militants in Nirkh district, Wardak province. 5 militants, including a Taliban leader, were killed.",5
35.9202,64.7809,CON1988137,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Pashtun Kot,0,Pashtun Kot,35.9202,64.7809,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 12, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Pashtun Kot district, Faryab province. 6 militants were killed and 4 were injured.",6
33.198,68.108,CON1988138,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 12, over the past 24 hours, Afghan military forces conducted ground operations with air support against IS militants in Qarabagh district, Ghazni province. 3 militants were killed.",3
32.6268,65.8733,CON1988139,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 12, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in the Sarkham Mandeh and Khan Agha Bala areas of Tarinkot district, Urozgan province. 8 militants were killed.",8
32.2414,62.9494,CON1988140,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Farah,Bakwa,0,Sultan Bakwa,32.2414,62.9494,2,Bakhtar News Agency,National,"On 12-November-2018, 6 Taliban militants were killed by Afghan Military Forces in the Bakwa district of Farah province.",6
32.6357,62.4654,CON1988141,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Farah,Bala Buluk,0,Bala Buluk,32.6357,62.4654,2,Bakhtar News Agency,National,"On 11-November-2018, 10 Taliban militants were killed by Afghan Military Forces in the Bala Buluk district of Farah province.",10
34.0397,70.93,CON1988142,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dur Baba,0,Dur Baba,34.0397,70.93,2,Bakhtar News Agency,National,"On 11-November-2018, 17 Islamic State militants were killed and several hideouts containing weapons were destroyed by Afghan Military Forces in the Nazyan, Dur Baba, and Shinwar (Ghani Khel) district of Nangarhar province. Fatalities are distributed across 3 events.",6
34.2409,70.1827,CON1988143,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Nangarhar,Khogyani,0,Kaga,34.2409,70.1827,2,Bakhtar News Agency,National,"On 11-November-2018, it was reported that 3 Taliban commanders were killed by Afghan Military Forces in the Khogyani district of Nangarhar province.",3
34.0566,70.8261,CON1988144,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Nazyan,0,Nazyan,34.0566,70.8261,2,Bakhtar News Agency,National,"On 11-November-2018, 17 Islamic State militants were killed and several hideouts containing weapons were destroyed by Afghan Military Forces in the Nazyan, Dur Baba, and Shinwar (Ghani Khel) district of Nangarhar province. Fatalities are distributed across 3 events.",5
34.8085,63.43,CON1988145,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-),Taliban,0,2,12,Southern Asia,Afghanistan,Badghis,Qadis,0,Qadis,34.8085,63.43,2,Bakhtar News Agency,National,"On 11-November-2018, 13 Taliban militants and 2 Afghan Police were killed and 8 militants and 8 Afghan soldiers were wounded in clashes in the Qadis district of Badghis province.",15
34.1959,70.8318,CON1988146,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Shinwar,0,Shinwar,34.1959,70.8318,2,Bakhtar News Agency,National,"On 11-November-2018, 17 Islamic State militants were killed and several hideouts containing weapons were destroyed by Afghan Military Forces in the Nazyan, Dur Baba, and Shinwar (Ghani Khel) district of Nangarhar province. Fatalities are distributed across 3 events.",6
32.6542,62.1043,CON1988147,2018 November,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-) Afghan Local Police,0,1,12,Southern Asia,Afghanistan,Farah,Khak-e Safid,0,Khak-e Safid,32.6542,62.1043,2,BBC Monitoring; Afghan Islamic Press news agency,Regional,"On 11-November-2018, 40 Afghan Local Police and family members as well as 4 Taliban militants were killed in attacks in the Khost area of Khak-e Safid district, Farah province. The Taliban claim to have captured the area and seized arms and ammunition, although this is unverified.",44
37.0704,69.2984,CON1988148,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),0,3,13,Southern Asia,Afghanistan,Kunduz,Archi,0,Archi,37.0704,69.2984,2,BBC Monitoring; Noor TV,Subnational,"On 11-November-2018, it was reported that 56 unidentified armed militants were killed or wounded by Afghan Military Forces in the Archi district of Kunduz province.",0
32.0728,64.8359,CON1988149,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Sangin,0,Sangin,32.0728,64.8359,2,BBC Monitoring; Shamshad TV,Subnational,"On 11-November-2018, 32 Taliban militants were killed by Afghan Military Forces in the Sangin district of Helmand province.",32
33.1331,67.4536,CON1988152,2018 November,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Jaghuri,0,Jaghuri,33.1331,67.4536,2,Xinhua General News Service,International,"On 11-November-2018, 15 civilians and 10 Afghan soldiers were killed by Taliban militants during battles in the Hotqul area of Jaghuri district, Ghazni province.",25
34.9145,65.2884,CON1988153,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghor,Charsadda,0,Qal-e Zubayd,34.9145,65.2884,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 13, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Charsadda district, Ghor province. 4 militants were killed and 3 were injured.",4
32.3745,62.1164,CON1988154,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 13, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Gulistan, Pusht Rod, and Farah districts, Farah province. 30 militants were killed (coded across 3 events) and 2 vehicles were destroyed.",10
32.6416,63.595,CON1988155,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Gulistan,0,Gulistan,32.6416,63.595,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 13, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Gulistan, Pusht Rod, and Farah districts, Farah province. 30 militants were killed (coded across 3 events) and 2 vehicles were destroyed.",10
31.5292,62.7905,CON1988156,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,0,Khash,31.5292,62.7905,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 13, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Khash Rod district, Nimruz province. 4 militants were killed and 7 were injured.",4
32.4878,62.0576,CON1988157,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Pusht Rod,0,Pusht Rod,32.4878,62.0576,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 13, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Gulistan, Pusht Rod, and Farah districts, Farah province. 30 militants were killed (coded across 3 events) and 2 vehicles were destroyed.",10
34.1258,70.7133,CON1988158,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-) Special Forces,0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,Bakhtar News Agency,National,"On 12-November-2018, 20 Islamic State militants were killed and several hideouts and military equipment was destroyed by Afghan Special Forces in the Achin, Rodat, And Pachir Wa Agam districts of Nangarhar province. Fatalities are distributed across 3 events.",6
34.7038,70.1537,CON1988159,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),0,3,13,Southern Asia,Afghanistan,Laghman,Alishing,0,Alishing,34.7038,70.1537,2,Bakhtar News Agency,National,"On 12-November-2018, 5 unidentified armed militants were killed, multiple strongholds and several weapons were destroyed by Afghan Military Forces in the Alishing district of Laghman province.",5
33.1331,67.4536,CON1988160,2018 November,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Jaghuri,0,Jaghuri,33.1331,67.4536,2,Bakhtar News Agency,National,"On 12-November-2018, 100 Taliban militants and 2 Afghan Police were killed and 4 Police were wounded in clashes that occurred in the Jaghuri, Malistan, and Qarabagh districts of Ghazni province. Fatalities are distributed across 3 events.",34
33.301,67.1704,CON1988161,2018 November,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Malistan,0,Malistan,33.301,67.1704,2,Bakhtar News Agency,National,"On 12-November-2018, 100 Taliban militants and 2 Afghan Police were killed and 4 Police were wounded in clashes that occurred in the Jaghuri, Malistan, and Qarabagh districts of Ghazni province. Fatalities are distributed across 3 events.",34
34.7482,71.0235,CON1988162,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunar,Narang Wa Badil,0,Kuz Narang,34.7482,71.0235,2,Bakhtar News Agency,National,"On 12-November-2018, 6 IS and/or Taliban militants were killed in operations conducted by Afghan Military Forces in the Narang Wa Badil district of Kunar province. Several weapons storages were seized in the operations.",6
34.2001,70.2781,CON1988163,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-) Special Forces,0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,0,Pachir Wa Agam,34.2001,70.2781,2,Bakhtar News Agency,National,"On 12-November-2018, 20 Islamic State militants were killed and several hideouts and military equipment was destroyed by Afghan Special Forces in the Achin, Rodat, And Pachir Wa Agam districts of Nangarhar province. Fatalities are distributed across 3 events.",8
33.198,68.108,CON1988164,2018 November,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,Bakhtar News Agency,National,"On 12-November-2018, 100 Taliban militants and 2 Afghan Police were killed and 4 Police were wounded in clashes that occurred in the Jaghuri, Malistan, and Qarabagh districts of Ghazni province. Fatalities are distributed across 3 events.",34
34.272,70.5679,CON1988165,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-) Special Forces,0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,0,Rodat,34.272,70.5679,2,Bakhtar News Agency,National,"On 12-November-2018, 20 Islamic State militants were killed and several hideouts and military equipment was destroyed by Afghan Special Forces in the Achin, Rodat, And Pachir Wa Agam districts of Nangarhar province. Fatalities are distributed across 3 events.",6
34.5167,69.1833,CON1988166,2018 November,2,Battle-No change of territory,Islamic State (Afghanistan),0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Islamic Theology of Counterterrorism,International,"On 12-November-2018, 10 Afghan Police and civilian protesters were killed by an Islamic State suicide bomber who blew himself up at a police checkpoint in Kabul city.",11
32.8201,67.7693,CON1988167,2018 November,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Muqur,0,Muqur,32.8201,67.7693,2,Khaama Press,National,"On 12-November-2018, 15 Taliban militants were killed and 1 RPG launcher was seized by Afghan Military forces in the Laram area of Muqur district of Ghazni province.",15
36.2154,65.9325,CON1988168,2018 November,2,Battle-No change of territory,Taliban,0,Taliban,0,2,22,Southern Asia,Afghanistan,Sar-e Pol,Sar-e Pol,0,Sar-e Pol,36.2154,65.9325,1,Khaama Press,National,"On 12-November-2018, 1 Taliban militant leader was killed and 50 others were wounded in in-fighting clashes that took place in the Nimdan village of Sar-e pol city.",1
30.2842,62.0448,CON1988169,2018 November,2,Battle-No change of territory,Taliban,0,Private Security Forces (Afghanistan),0,8,28,Southern Asia,Afghanistan,Nimruz,Chahar Burjak,0,Chahar Burjak,30.2842,62.0448,2,Pajhwok Afghan News English,National,"On 12-November-2018, 12 security guards for the Kamal Khan Dam and 1 Taliban militant was killed in an attack in Chahar Burjak district, Nimruz province.",13
